POST_ID,POST_LINK,IMAGES_ID,Text,Text Type,MEDIA_URL,Text OCR,Language of Text,Hate Speech,Profane,Sentiment,Targeted Insult
P:1584068310823743488,,,@AskAnshul Tweet delete Karne se ghanta pharak padta hai!!! Party is still on…. U need passes??,Additional Comment,,,,,,,
P:1584068310823743488,,,@AskAnshul @TajinderBagga @PMOIndia @narendramodi @narendramodi_in @HMOIndia @AmitShahOffice @AmitShah @NIA_India @themodistory @modiarchive @mygovindia @DrSJaishankar,Additional Comment,,,,,,,
P:1584068310823743488,,,"@kalxang__ @JaihoBalaiyya @AskAnshul Jahil log waha bhi honge..unka bhi waqt aayga..jaisi karni vaisi bharni..
Lekin unn jahilo k vjh sey apna desh k logo ko injustice krga chutya....
Religion k naam par ladega",Additional Comment,,,,,,,
P:1584068310823743488,,,@RasHiD_rAsHh @JaihoBalaiyya @AskAnshul Tu to madarsa wala lag rha. Vania sheikh se jyada victim hindi girls hain. Jihadio se.. Waha to tere muh me fevicol lg jata h,Additional Comment,,,,,,,
P:1584068294088093698,,,"RT @AskAnshul: Black Day #PakRaiders1947

22 October 1947: Pakistan Army launched ‘Operation Gulmarg’ to snatch J&amp;K

20 Lashkars (tribal mi…",Caption,,,,,,,
P:1584068262207553536,,,"RT @AskAnshul: ISRO successfully placed 36 OneWeb satellites into orbit in its first commercial mission.

OneWeb is building a space-based…",Caption,,,,,,,
P:1584068210047188993,,,"RT @AskAnshul: Now, The Bell House deleted tweet

Diwali party organised to raise funds for Pakistan, proceeds go to Alkhidmat Foundation…",Caption,,,,,,,
P:1584068202048663553,,,"RT @AskAnshul: Black Day #PakRaiders1947

22 October 1947: Pakistan Army launched ‘Operation Gulmarg’ to snatch J&amp;K

20 Lashkars (tribal mi…",Caption,,,,,,,
P:1584068171555688449,,,@NullPointerNone @AskAnshul 365 days there is elections in india,Caption,,,,,,,
P:1584068171555688449,,,@SureshS21753809 @AskAnshul Praise the scientists and people working at ISRO who have done a remarkable job inspite of budget cuts by your masters,Additional Comment,,,,,,,
P:1584068171555688449,,,@AskAnshul Anshul Bhai yeh Pakistan ka nahi hay hamara desh ka hay https://t.co/lwAtg9ZAk8,Additional Comment,,,,,,,
P:1584068171555688449,,,@NullPointerNone @AskAnshul 365 days there is elections in india,Additional Comment,,,,,,,
P:1584068171555688449,,,@SureshS21753809 @AskAnshul And we know why certain bhakts and their masters are called feku. Actions NOT words. Budget cuts are actions. Words from your masters don't mean shit,Additional Comment,,,,,,,
P:1584068171555688449,,,@AskAnshul It's a dream venture of Congress govt which is paying now,Additional Comment,,,,,,,
P:1584068171555688449,,,"@AskAnshul ISRO has forever been our pride!
Kudos to @isro !",Additional Comment,,,,,,,
P:1584068171555688449,,,@Phoenix11618103 @AskAnshul https://t.co/bXgxPiGi6y,Additional Comment,,,,,,,
P:1584068171555688449,,,@AskAnshul Don’t worry. Modi will hand over that inspiring legacy also to a private company one day.,Additional Comment,,,,,,,
P:1584068171555688449,,,"@SureshS21753809 @AskAnshul Considering that Modi ji has been slashing the ISRO budget since 2020, I am not sure how he is being praised",Additional Comment,,,,,,,
P:1584068171555688449,,,@NullPointerNone @AskAnshul What’s wrong with Nationalism?,Additional Comment,,,,,,,
P:1584068128509956096,,,"RT @AskAnshul: ISRO successfully placed 36 OneWeb satellites into orbit in its first commercial mission.

OneWeb is building a space-based…",Caption,,,,,,,
P:1584068122696613890,,,"RT @AskAnshul: ISRO successfully placed 36 OneWeb satellites into orbit in its first commercial mission.

OneWeb is building a space-based…",Caption,,,,,,,
P:1584068119361748993,,,"RT @AskAnshul: ISRO successfully placed 36 OneWeb satellites into orbit in its first commercial mission.

OneWeb is building a space-based…",Caption,,,,,,,
P:1584068066291220480,,,"RT @AskAnshul: ISRO successfully placed 36 OneWeb satellites into orbit in its first commercial mission.

OneWeb is building a space-based…",Caption,,,,,,,
P:1584068051212722178,,,"RT @AskAnshul: ISRO successfully placed 36 OneWeb satellites into orbit in its first commercial mission.

OneWeb is building a space-based…",Caption,,,,,,,
P:1584067927439216640,,,"RT @MervynLasrado: @drunkJournalist @AskAnshul @rishibagree hey hate mongers, where are y’all? Don’t y’all wanna tweet anything about this?",Caption,,,,,,,
P:1584067886233944065,,,"RT @AskAnshul: ISRO successfully placed 36 OneWeb satellites into orbit in its first commercial mission.

OneWeb is building a space-based…",Caption,,,,,,,
P:1584067879967727616,,,Under the supervision of a friendly sarkar! https://t.co/JRTaEzkTWt,Caption,,,,,,,
P:1584067835999191042,,,"RT @AskAnshul: Black Day #PakRaiders1947

22 October 1947: Pakistan Army launched ‘Operation Gulmarg’ to snatch J&amp;K

20 Lashkars (tribal mi…",Caption,,,,,,,
P:1584067816159735809,,,"RT @AskAnshul: ISRO successfully placed 36 OneWeb satellites into orbit in its first commercial mission.

OneWeb is building a space-based…",Caption,,,,,,,
P:1584067761990701058,,FfWknc2akAIEbjC.jpg,RT @AskAnshul: Indian mathematician &amp; astronomer Aryabhata's bronze bust at the UNESCO Headquarters in Paris. https://t.co/LkYMTNOSxE,Caption,https://pbs.twimg.com/media/FfWknc2akAIEbjC.jpg,,,,,,
P:1584067754373832705,,,"RT @AskAnshul: ISRO successfully placed 36 OneWeb satellites into orbit in its first commercial mission.

OneWeb is building a space-based…",Caption,,,,,,,
P:1584067670009606144,,,"RT @AskAnshul: ISRO successfully placed 36 OneWeb satellites into orbit in its first commercial mission.

OneWeb is building a space-based…",Caption,,,,,,,
P:1584067662313066496,,,"RT @AskAnshul: Now, The Bell House deleted tweet

Diwali party organised to raise funds for Pakistan, proceeds go to Alkhidmat Foundation…",Caption,,,,,,,
P:1584067621422772227,,,"RT @AskAnshul: ISRO successfully placed 36 OneWeb satellites into orbit in its first commercial mission.

OneWeb is building a space-based…",Caption,,,,,,,
P:1584067595174834183,,,"@AhmedKhabeer_ He didn't molested her. @AhmedKhabeer_
@AskAnshul

https://t.co/HoSgAax6kF",Caption,,,,,,,
P:1584067595174834183,,,"@AhmedKhabeer_ He didn't molested her. @AhmedKhabeer_
@AskAnshul

https://t.co/HoSgAax6kF",Additional Comment,,,,,,,
P:1584067595174834183,,,@AhmedKhabeer_ @asadowaisi @THHyderabad @BBCBreaking @hrw @priyankachopra @UNHumanRights @PostOpinions @washingtonpost @muslimvoices @amjedmbt @KTRoffice,Additional Comment,,,,,,,
P:1584067595174834183,,,@AhmedKhabeer_ https://t.co/1KBgv6RY6W,Additional Comment,,,,,,,
P:1584067595174834183,,,@AhmedKhabeer_ https://t.co/rRrlfXTPkB,Additional Comment,,,,,,,
