POST_ID,POST_LINK,IMAGES_ID,Text,Text Type,MEDIA_URL,Text OCR,Language of Text,Hate Speech,Profane,Sentiment,Targeted Insult
P:1582804643570413568,,,@ThtKashmiriGuy Exactly man. Where is the aggression. Everything is lost in this woke world i think.,Additional Comment,NA,,,,,,
P:1582804643570413568,,,@ThtKashmiriGuy True Bhai 👍,Additional Comment,NA,,,,,,
P:1582798965472649217,,FfW601vakAEjA0Z (32).jpg,RT @ThtKashmiriGuy: Offering without any Caption https://t.co/b2XNhDTgrN,Caption,https://t.co/b2XNhDTgrN,,,,,,
P:1582798040943185920,,FfW601vakAEjA0Z (33).jpg,RT @ThtKashmiriGuy: Offering without any Caption https://t.co/b2XNhDTgrN,Caption,https://t.co/b2XNhDTgrN,,,,,,
P:1582797985855180801,,FfW601vakAEjA0Z (34).jpg,RT @ThtKashmiriGuy: Offering without any Caption https://t.co/b2XNhDTgrN,Caption,https://t.co/b2XNhDTgrN,,,,,,
P:1582797352061894656,,FfW601vakAEjA0Z (35).jpg,RT @ThtKashmiriGuy: Offering without any Caption https://t.co/b2XNhDTgrN,Caption,https://t.co/b2XNhDTgrN,,,,,,
P:1582796790109470721,,,"@bcci @ImRo45 @imVkohli ye sb log mumbai uri pulwama sare attack bhul gye hai..
Aggression ke sath khelo unke sath dar ke nahi..they can't  afford you unko khelna hi padega tumhare sath..bhaichara mat bnawo zyada. https://t.co/8Vi82h5sdk",Caption,https://t.co/8Vi82h5sdk,,,,,,
P:1582795390319222784,,FfW601vakAEjA0Z (36).jpg,RT @ThtKashmiriGuy: Offering without any Caption https://t.co/b2XNhDTgrN,Caption,https://t.co/b2XNhDTgrN,,,,,,
P:1582793379175600128,,FfW601vakAEjA0Z (37).jpg,RT @ThtKashmiriGuy: Offering without any Caption https://t.co/b2XNhDTgrN,Caption,https://t.co/b2XNhDTgrN,,,,,,
P:1582784885424476160,,FfW601vakAEjA0Z (38).jpg,RT @ThtKashmiriGuy: Offering without any Caption https://t.co/b2XNhDTgrN,Caption,https://t.co/b2XNhDTgrN,,,,,,
P:1582784449401745408,,FfW601vakAEjA0Z (39).jpg,RT @ThtKashmiriGuy: Offering without any Caption https://t.co/b2XNhDTgrN,Caption,https://t.co/b2XNhDTgrN,,,,,,
P:1582784233713856513,,FfW601vakAEjA0Z (40).jpg,RT @ThtKashmiriGuy: Offering without any Caption https://t.co/b2XNhDTgrN,Caption,https://t.co/b2XNhDTgrN,,,,,,
P:1582780415664074752,,deeA37S740vCQC1j.jpg,RT @ThtKashmiriGuy: Imagine her pain hindus🙏 https://t.co/g0snWbf50s,Caption,https://t.co/g0snWbf50s,,,,,,
P:1582778692161658882,,FfW601vakAEjA0Z (41).jpg,RT @ThtKashmiriGuy: Offering without any Caption https://t.co/b2XNhDTgrN,Caption,https://t.co/b2XNhDTgrN,,,,,,
P:1582776099938787332,,FfW601vakAEjA0Z (42).jpg,RT @ThtKashmiriGuy: Offering without any Caption https://t.co/b2XNhDTgrN,Caption,https://t.co/b2XNhDTgrN,,,,,,
P:1582774177898979329,,,"@ThtKashmiriGuy @Sassy_Hindu #BoycottKOTAKMahindraBank @nsitharamanoffc @PMOIndia Through ds message I would like २ bring ur at10tion towards d deficiency in bank srvc in withdrawing cash from KOTAK MAHINDRA BANK ATM on Raksha Bandhan, being unresolved till date Complaint No. DEABD/E/2022/59860 @udaykotak",Caption,NA,,,,,,
P:1582774177898979329,,,"@ThtKashmiriGuy @Sassy_Hindu #BoycottKOTAKMahindraBank @nsitharamanoffc @PMOIndia Through ds message I would like २ bring ur at10tion towards d deficiency in bank srvc in withdrawing cash from KOTAK MAHINDRA BANK ATM on Raksha Bandhan, being unresolved till date Complaint No. DEABD/E/2022/59860 @udaykotak",Additional Comment,NA,,,,,,
P:1582774177898979329,,,@ThtKashmiriGuy @Sassy_Hindu Can we ask justice for Pandits &amp; our soldiers from Abdullah &amp; sons ??,Additional Comment,NA,,,,,,
P:1582774177898979329,,,@ThtKashmiriGuy @Sassy_Hindu Justice means rule of muslims . Kafirs should stay as second class citizens .,Additional Comment,NA,,,,,,
P:1582774177898979329,,,@ThtKashmiriGuy Justice will be done when their Govt pension from Indian Taxpayers is stopped.,Additional Comment,NA,,,,,,
P:1582774177898979329,,,"@ThtKashmiriGuy It is nothing short of a miracle that Gupkar Gang is not only free but continues perpetuates hate.
In any other civilised country, this jing bang would have been tried for treason and genocide.",Additional Comment,NA,,,,,,
P:1582774177898979329,,,@ThtKashmiriGuy can happen in India only the biggest terrorist of India Abdulla is a MP and Mufti are all free - even with millions of KP killing and genocide - wish INDIA HAS CHINESE LAW - NO MERCY ON THESE PEOPLE,Additional Comment,NA,,,,,,
P:1582774177898979329,,,@ThtKashmiriGuy Farooq Abdullah is openly accepting killing…,Additional Comment,NA,,,,,,
P:1582774177898979329,,,@ThtKashmiriGuy Now milord is deaf and blind. He can’t see mass killing and statements of them.,Additional Comment,NA,,,,,,
P:1582774177898979329,,,"@ThtKashmiriGuy What justice are they talking about?
They were the outsider. Today Kashmiri Hindu Pandits are the outsiders.",Additional Comment,NA,,,,,,
P:1582774177898979329,,,@ThtKashmiriGuy https://t.co/zw4jJL20mI,Additional Comment,NA,,,,,,
P:1582774067391651851,,FfW601vakAEjA0Z (43).jpg,RT @ThtKashmiriGuy: Offering without any Caption https://t.co/b2XNhDTgrN,Caption,https://t.co/b2XNhDTgrN,,,,,,
P:1582773171274809345,,FfW601vakAEjA0Z (44).jpg,RT @ThtKashmiriGuy: Offering without any Caption https://t.co/b2XNhDTgrN,Caption,https://t.co/b2XNhDTgrN,,,,,,
P:1582772522042667008,,FfW601vakAEjA0Z (45).jpg,RT @ThtKashmiriGuy: Offering without any Caption https://t.co/b2XNhDTgrN,Caption,https://t.co/b2XNhDTgrN,,,,,,
P:1582771476318801920,,FfW601vakAEjA0Z (46).jpg,RT @ThtKashmiriGuy: Offering without any Caption https://t.co/b2XNhDTgrN,Caption,https://t.co/b2XNhDTgrN,,,,,,
P:1582770548517371908,,,@ThtKashmiriGuy @Sassy_Hindu Can we ask justice for Pandits &amp; our soldiers from Abdullah &amp; sons ??,Caption,NA,,,,,,
P:1582770548517371908,,,"@ThtKashmiriGuy @Sassy_Hindu #BoycottKOTAKMahindraBank @nsitharamanoffc @PMOIndia Through ds message I would like २ bring ur at10tion towards d deficiency in bank srvc in withdrawing cash from KOTAK MAHINDRA BANK ATM on Raksha Bandhan, being unresolved till date Complaint No. DEABD/E/2022/59860 @udaykotak",Additional Comment,NA,,,,,,
P:1582770548517371908,,,@ThtKashmiriGuy @Sassy_Hindu Can we ask justice for Pandits &amp; our soldiers from Abdullah &amp; sons ??,Additional Comment,NA,,,,,,
P:1582770548517371908,,,@ThtKashmiriGuy @Sassy_Hindu Justice means rule of muslims . Kafirs should stay as second class citizens .,Additional Comment,NA,,,,,,
P:1582770548517371908,,,@ThtKashmiriGuy Justice will be done when their Govt pension from Indian Taxpayers is stopped.,Additional Comment,NA,,,,,,
P:1582770548517371908,,,"@ThtKashmiriGuy It is nothing short of a miracle that Gupkar Gang is not only free but continues perpetuates hate.
In any other civilised country, this jing bang would have been tried for treason and genocide.",Additional Comment,NA,,,,,,
P:1582770548517371908,,,@ThtKashmiriGuy can happen in India only the biggest terrorist of India Abdulla is a MP and Mufti are all free - even with millions of KP killing and genocide - wish INDIA HAS CHINESE LAW - NO MERCY ON THESE PEOPLE,Additional Comment,NA,,,,,,
P:1582770548517371908,,,@ThtKashmiriGuy Farooq Abdullah is openly accepting killing…,Additional Comment,NA,,,,,,
P:1582770548517371908,,,@ThtKashmiriGuy Now milord is deaf and blind. He can’t see mass killing and statements of them.,Additional Comment,NA,,,,,,
P:1582770548517371908,,,"@ThtKashmiriGuy What justice are they talking about?
They were the outsider. Today Kashmiri Hindu Pandits are the outsiders.",Additional Comment,NA,,,,,,
P:1582770548517371908,,,@ThtKashmiriGuy https://t.co/zw4jJL20mI,Additional Comment,NA,,,,,,
P:1582770340064657410,,FfW601vakAEjA0Z (47).jpg,RT @ThtKashmiriGuy: Offering without any Caption https://t.co/b2XNhDTgrN,Caption,https://t.co/b2XNhDTgrN,,,,,,
P:1582770102788714496,,FfW601vakAEjA0Z (48).jpg,RT @ThtKashmiriGuy: Offering without any Caption https://t.co/b2XNhDTgrN,Caption,https://t.co/b2XNhDTgrN,,,,,,
P:1582769131434446850,,FfW601vakAEjA0Z (49).jpg,RT @ThtKashmiriGuy: Offering without any Caption https://t.co/b2XNhDTgrN,Caption,https://t.co/b2XNhDTgrN,,,,,,
P:1582768883802738688,,FfW601vakAEjA0Z (50).jpg,RT @ThtKashmiriGuy: Offering without any Caption https://t.co/b2XNhDTgrN,Caption,https://t.co/b2XNhDTgrN,,,,,,
P:1582768618567512064,,FfW601vakAEjA0Z (51).jpg,RT @ThtKashmiriGuy: Offering without any Caption https://t.co/b2XNhDTgrN,Caption,https://t.co/b2XNhDTgrN,,,,,,
